1370;8;0;8;1;0;30;1;0;2;138;0;(1,0);(2,0);(3,1);(4,1);(5,0);(6,0);(7,0);(8,0);(9,0);(10,0);
1380;8;0;8;1;0;30;1;0;2;140;0;(1,0);(2,0);(3,1);(4,1);(5,0);(6,0);(7,0);(8,0);(9,0);(10,0);
1390;8;0;8;1;0;30;1;0;2;141;0;(1,0);(2,0);(3,1);(4,1);(5,0);(6,0);(7,0);(8,0);(9,0);(10,0);
1400;8;0;8;1;0;30;1;0;2;142;0;(1,0);(2,0);(3,1);(4,1);(5,0);(6,0);(7,0);(8,0);(9,0);(10,0);
1410;8;0;8;1;0;30;1;0;2;144;0;(1,0);(2,0);(3,1);(4,1);(5,0);(6,0);(7,0);(8,0);(9,0);(10,0);
1420;8;0;8;1;0;30;1;0;2;145;0;(1,0);(2,0);(3,1);(4,1);(5,0);(6,0);(7,0);(8,0);(9,0);(10,0);
1430;8;0;8;1;0;30;1;0;2;146;0;(1,0);(2,0);(3,1);(4,1);(5,0);(6,0);(7,0);(8,0);(9,0);(10,0);
1440;8;0;8;1;0;30;1;0;2;147;0;(1,0);(2,0);(3,1);(4,1);(5,0);(6,0);(7,0);(8,0);(9,0);(10,0);
1450;8;0;8;1;0;30;1;0;2;148;0;(1,0);(2,0);(3,1);(4,1);(5,0);(6,0);(7,0);(8,0);(9,0);(10,0);
1460;8;0;8;1;0;30;1;0;2;150;0;(1,0);(2,0);(3,1);(4,1);(5,0);(6,0);(7,0);(8,0);(9,0);(10,0);
1470;8;0;8;1;0;30;1;0;2;151;0;(1,0);(2,0);(3,1);(4,1);(5,0);(6,0);(7,0);(8,0);(9,0);(10,0);
1480;8;0;8;1;0;30;1;0;2;152;0;(1,0);(2,0);(3,1);(4,1);(5,0);(6,0);(7,0);(8,0);(9,0);(10,0);
1490;8;0;8;1;0;30;1;0;2;153;0;(1,0);(2,0);(3,1);(4,1);(5,0);(6,0);(7,0);(8,0);(9,0);(10,0);
1500;8;0;13;1;0;30;1;0;2;154;0;(1,0);(2,0);(3,1);(4,1);(5,0);(6,0);(7,0);(8,0);(9,0);(10,0);
1510;8;0;12;1;0;31;1;0;2;155;0;(1,0);(2,0);(3,1);(4,1);(5,0);(6,0);(7,0);(8,0);(9,0);(10,0);
1520;8;0;12;1;0;31;1;0;2;156;0;(1,0);(2,0);(3,1);(4,1);(5,0);(6,0);(7,0);(8,0);(9,0);(10,0);
1530;8;0;11;1;0;32;1;0;2;157;0;(1,0);(2,0);(3,1);(4,1);(5,0);(6,0);(7,0);(8,0);(9,0);(10,0);
1540;8;0;11;1;0;32;1;0;2;158;0;(1,0);(2,0);(3,1);(4,1);(5,0);(6,0);(7,0);(8,0);(9,0);(10,0);
1550;8;0;11;1;0;32;1;0;2;159;0;(1,0);(2,0);(3,1);(4,1);(5,0);(6,0);(7,0);(8,0);(9,0);(10,0);
1560;8;0;11;1;0;32;1;0;2;160;0;(1,0);(2,0);(3,1);(4,1);(5,0);(6,0);(7,0);(8,0);(9,0);(10,0);
1570;8;0;11;1;0;32;1;0;2;161;0;(1,0);(2,0);(3,1);(4,1);(5,0);(6,0);(7,0);(8,0);(9,0);(10,0);
1580;8;0;11;1;0;32;1;0;2;162;0;(1,0);(2,0);(3,1);(4,1);(5,0);(6,0);(7,0);(8,0);(9,0);(10,0);
1590;8;0;11;1;0;32;1;0;2;164;0;(1,0);(2,0);(3,1);(4,1);(5,0);(6,0);(7,0);(8,0);(9,0);(10,0);
1600;8;0;10;1;0;33;1;0;2;165;0;(1,0);(2,0);(3,1);(4,1);(5,0);(6,0);(7,0);(8,0);(9,0);(10,0);
1610;8;0;9;1;0;34;1;0;2;166;0;(1,0);(2,0);(3,1);(4,1);(5,0);(6,0);(7,0);(8,0);(9,0);(10,0);
1620;8;0;9;1;0;34;1;0;2;167;0;(1,0);(2,0);(3,1);(4,1);(5,0);(6,0);(7,0);(8,0);(9,0);(10,0);
1630;8;0;9;1;0;34;1;0;2;168;0;(1,0);(2,0);(3,1);(4,1);(5,0);(6,0);(7,0);(8,0);(9,0);(10,0);
1640;8;0;9;1;0;34;1;0;2;169;0;(1,0);(2,0);(3,1);(4,1);(5,0);(6,0);(7,0);(8,0);(9,0);(10,0);
1650;8;0;9;1;0;34;1;0;2;170;0;(1,0);(2,0);(3,1);(4,1);(5,0);(6,0);(7,0);(8,0);(9,0);(10,0);
1660;8;0;9;1;0;34;1;0;2;172;0;(1,0);(2,0);(3,1);(4,1);(5,0);(6,0);(7,0);(8,0);(9,0);(10,0);
1670;8;0;8;1;0;35;1;0;2;173;0;(1,0);(2,0);(3,1);(4,1);(5,0);(6,0);(7,0);(8,0);(9,0);(10,0);
1680;8;0;8;1;0;35;1;0;2;174;0;(1,0);(2,0);(3,1);(4,1);(5,0);(6,0);(7,0);(8,0);(9,0);(10,0);
1690;8;0;8;1;0;35;1;0;2;175;0;(1,0);(2,0);(3,1);(4,1);(5,0);(6,0);(7,0);(8,0);(9,0);(10,0);
1700;8;0;8;1;0;35;1;0;2;177;0;(1,0);(2,0);(3,1);(4,1);(5,0);(6,0);(7,0);(8,0);(9,0);(10,0);
1710;8;0;8;1;0;35;1;0;2;178;0;(1,0);(2,0);(3,1);(4,1);(5,0);(6,0);(7,0);(8,0);(9,0);(10,0);
1720;8;0;8;1;0;35;1;0;2;179;0;(1,0);(2,0);(3,1);(4,1);(5,0);(6,0);(7,0);(8,0);(9,0);(10,0);
1730;7;1;7;1;0;36;1;0;2;180;0;(1,0);(2,0);(3,1);(4,1);(5,0);(6,0);(7,0);(8,0);(9,0);(10,0);
